time	W	temp4	temp5	temp6	temp7
1618452380.5466282	9.416	79.0	84.0	85.0	74.0	
1618452380.6106203	9.416	78.0	83.0	84.0	73.0	
1618452380.6738832	9.416	78.0	83.0	84.0	74.0	
1618452380.7349002	9.416	78.0	83.0	84.0	74.0	
1618452380.8021746	9.416	77.0	82.0	83.0	74.0	
1618452380.8598218	9.416	78.0	83.0	84.0	74.0	
1618452380.917622	9.416	79.0	84.0	85.0	74.0	
1618452380.9753325	9.416	78.0	84.0	85.0	74.0	
1618452381.0349045	9.416	79.0	84.0	85.0	75.0	
1618452381.0951047	9.416	78.0	84.0	85.0	74.0	
1618452381.1580632	9.069	78.0	83.0	84.0	74.0	
1618452381.2203288	9.069	78.0	83.0	83.0	74.0	
1618452381.2830117	9.069	77.0	83.0	84.0	73.0	
1618452381.3437257	9.069	78.0	83.0	84.0	74.0	
1618452381.4039598	9.069	79.0	84.0	84.0	74.0	
1618452381.4612887	9.069	79.0	84.0	85.0	75.0	
1618452381.5218813	9.069	78.0	84.0	85.0	75.0	
1618452381.5861182	9.069	78.0	83.0	85.0	74.0	
1618452381.646538	9.069	78.0	83.0	84.0	74.0	
1618452381.7076054	9.069	78.0	83.0	84.0	74.0	
1618452381.7696464	9.069	78.0	83.0	84.0	74.0	
1618452381.8292956	9.069	78.0	83.0	84.0	74.0	
1618452381.8871825	9.069	79.0	84.0	85.0	74.0	
1618452381.94542	9.069	79.0	84.0	85.0	75.0	
1618452382.0052176	9.069	79.0	84.0	85.0	75.0	
1618452382.0634146	9.069	79.0	84.0	86.0	75.0	
1618452382.125155	9.012	79.0	83.0	85.0	74.0	
1618452382.1846073	9.012	78.0	83.0	84.0	74.0	
1618452382.2454424	9.012	78.0	83.0	84.0	74.0	
1618452382.306365	9.012	78.0	83.0	84.0	74.0	
1618452382.3635428	9.012	79.0	83.0	85.0	74.0	
1618452382.419955	9.012	79.0	84.0	85.0	75.0	
1618452382.4787762	9.012	79.0	84.0	86.0	75.0	
1618452382.542038	9.012	79.0	84.0	85.0	74.0	
1618452382.6058264	9.012	79.0	83.0	85.0	74.0	
1618452382.6663933	9.012	78.0	83.0	85.0	74.0	
1618452382.7280953	9.012	78.0	83.0	84.0	74.0	
1618452382.7888563	9.012	78.0	83.0	84.0	74.0	
1618452382.8528721	9.012	78.0	82.0	83.0	74.0	
1618452382.9109533	9.012	79.0	83.0	85.0	74.0	
1618452382.970566	9.012	79.0	84.0	84.0	75.0	
1618452383.0299513	9.012	79.0	84.0	85.0	74.0	
1618452383.090499	9.26	79.0	85.0	85.0	75.0	
1618452383.152443	9.26	79.0	84.0	85.0	74.0	
1618452383.2154374	9.26	78.0	83.0	84.0	74.0	
1618452383.2755234	9.26	78.0	83.0	84.0	74.0	
1618452383.3386064	9.26	78.0	83.0	84.0	73.0	
1618452383.400308	9.26	78.0	83.0	85.0	74.0	
1618452383.4590042	9.26	79.0	84.0	85.0	74.0	
1618452383.5169623	9.26	79.0	84.0	86.0	75.0	
1618452383.5773158	9.26	79.0	85.0	86.0	75.0	
1618452383.6393042	9.26	78.0	84.0	85.0	74.0	
1618452383.6993005	9.26	78.0	84.0	85.0	74.0	
1618452383.7618132	9.26	78.0	83.0	84.0	74.0	
1618452383.8229709	9.26	78.0	83.0	84.0	74.0	
1618452383.8887947	9.26	78.0	83.0	84.0	73.0	
1618452383.949965	9.26	79.0	84.0	85.0	74.0	
1618452384.0075512	9.26	79.0	84.0	85.0	74.0	
1618452384.0691614	9.34	79.0	84.0	85.0	75.0	
1618452384.127996	9.34	79.0	84.0	85.0	75.0	
1618452384.191228	9.34	79.0	84.0	85.0	74.0	
1618452384.2529306	9.34	78.0	83.0	84.0	74.0	
1618452384.3149235	9.34	78.0	83.0	83.0	74.0	
1618452384.3787208	9.34	78.0	83.0	84.0	73.0	
1618452384.4373415	9.34	79.0	84.0	85.0	74.0	
1618452384.4978333	9.34	79.0	84.0	85.0	75.0	
1618452384.557142	9.34	79.0	84.0	85.0	75.0	
1618452384.6161578	9.34	80.0	85.0	85.0	75.0	
1618452384.6788108	9.34	79.0	84.0	85.0	75.0	
1618452384.7370787	9.34	78.0	84.0	85.0	74.0	
1618452384.799825	9.34	78.0	83.0	84.0	74.0	
1618452384.8622544	9.34	78.0	83.0	84.0	74.0	
1618452384.9239132	9.34	79.0	83.0	85.0	74.0	
1618452384.9842334	9.34	79.0	83.0	85.0	75.0	
1618452385.0439854	9.34	79.0	84.0	85.0	75.0	
1618452385.1015294	9.046	80.0	85.0	86.0	75.0	
1618452385.1586528	9.046	80.0	85.0	86.0	75.0	
1618452385.2188737	9.046	79.0	84.0	85.0	75.0	
1618452385.278983	9.046	79.0	84.0	85.0	74.0	
1618452385.3411653	9.046	78.0	83.0	84.0	74.0	
1618452385.4043105	9.046	78.0	83.0	84.0	74.0	
1618452385.465589	9.046	79.0	84.0	85.0	75.0	
1618452385.5281415	9.046	79.0	84.0	85.0	74.0	
1618452385.5899093	9.046	79.0	84.0	85.0	75.0	
1618452385.6491244	9.046	79.0	85.0	86.0	75.0	
1618452385.7123823	9.046	79.0	84.0	85.0	75.0	
1618452385.773605	9.046	79.0	84.0	85.0	74.0	
1618452385.837746	9.046	78.0	83.0	84.0	74.0	
1618452385.8985584	9.046	78.0	83.0	84.0	74.0	
1618452385.9589124	9.046	79.0	84.0	85.0	74.0	
1618452386.0182056	9.046	79.0	84.0	85.0	75.0	
1618452386.0783577	9.046	80.0	84.0	85.0	75.0	
1618452386.1369033	9.023	80.0	85.0	85.0	75.0	
1618452386.1978178	9.023	79.0	85.0	85.0	74.0	
1618452386.2606902	9.023	79.0	84.0	85.0	75.0	
1618452386.3202481	9.023	78.0	84.0	85.0	74.0	
1618452386.3872924	9.023	78.0	83.0	84.0	74.0	
1618452386.448166	9.023	78.0	83.0	84.0	74.0	
1618452386.5103638	9.023	79.0	84.0	85.0	75.0	
1618452386.5688386	9.023	79.0	84.0	85.0	75.0	
1618452386.631147	9.023	79.0	84.0	86.0	75.0	
1618452386.688814	9.023	80.0	85.0	86.0	75.0	
1618452386.7531023	9.023	79.0	84.0	85.0	75.0	
1618452386.8129237	9.023	79.0	84.0	84.0	74.0	
1618452386.8744676	9.023	78.0	83.0	85.0	74.0	
1618452386.9363472	9.023	78.0	83.0	84.0	74.0	
1618452386.995136	9.023	79.0	84.0	85.0	75.0	
1618452387.0545378	9.596	80.0	84.0	85.0	75.0	
1618452387.1109304	9.596	80.0	85.0	86.0	75.0	
1618452387.1688414	9.596	80.0	85.0	86.0	76.0	
1618452387.2278748	9.596	79.0	85.0	86.0	75.0	
1618452387.290037	9.596	79.0	84.0	85.0	75.0	
1618452387.3508234	9.596	79.0	84.0	85.0	75.0	
1618452387.4150865	9.596	78.0	83.0	84.0	74.0	
1618452387.4753547	9.596	79.0	84.0	85.0	74.0	
1618452387.5329056	9.596	80.0	84.0	86.0	75.0	
1618452387.592874	9.596	79.0	84.0	86.0	75.0	
1618452387.6509116	9.596	80.0	85.0	86.0	75.0	
1618452387.7112403	9.596	80.0	85.0	86.0	75.0	
1618452387.7735274	9.596	79.0	84.0	85.0	75.0	
1618452387.8354816	9.596	79.0	84.0	84.0	75.0	
1618452387.894866	9.596	79.0	84.0	85.0	75.0	
1618452387.9561825	9.596	79.0	83.0	85.0	74.0	
1618452388.0144	9.596	79.0	84.0	85.0	75.0	
1618452388.0719464	9.26	80.0	85.0	86.0	75.0	
1618452388.131016	9.26	80.0	85.0	86.0	75.0	
1618452388.190863	9.26	80.0	85.0	86.0	75.0	
1618452388.2502725	9.26	80.0	85.0	86.0	75.0	
1618452388.3126268	9.26	79.0	84.0	85.0	75.0	
1618452388.3705866	9.26	79.0	84.0	85.0	75.0	
1618452388.4300601	9.26	79.0	84.0	85.0	75.0	
1618452388.4896514	9.26	79.0	84.0	85.0	75.0	
1618452388.5528827	9.26	78.0	84.0	85.0	74.0	
1618452388.6105216	9.26	80.0	85.0	86.0	75.0	
1618452388.6695673	9.26	80.0	85.0	86.0	75.0	
1618452388.7265344	9.26	80.0	85.0	86.0	76.0	
1618452388.7876618	9.26	80.0	84.0	86.0	75.0	
1618452388.8468018	9.26	79.0	84.0	85.0	75.0	
1618452388.907456	9.26	79.0	84.0	85.0	75.0	
1618452388.970225	9.26	79.0	83.0	84.0	75.0	
1618452389.0307033	9.26	79.0	84.0	85.0	75.0	
1618452389.0898428	9.103	80.0	84.0	85.0	75.0	
1618452389.1462264	9.103	80.0	85.0	86.0	75.0	
1618452389.2043877	9.103	81.0	85.0	86.0	75.0	
1618452389.2628276	9.103	80.0	85.0	86.0	76.0	
1618452389.3299565	9.103	79.0	84.0	85.0	75.0	
1618452389.3932235	9.103	79.0	84.0	85.0	74.0	
1618452389.4533317	9.103	79.0	84.0	85.0	74.0	
1618452389.5156705	9.103	79.0	83.0	85.0	74.0	
1618452389.5776048	9.103	79.0	83.0	84.0	74.0	
1618452389.6391563	9.103	78.0	83.0	84.0	74.0	
1618452389.6984787	9.103	78.0	83.0	84.0	74.0	
1618452389.7618685	9.103	79.0	83.0	84.0	74.0	
1618452389.8204782	9.103	79.0	84.0	85.0	75.0	
1618452389.8799114	9.103	80.0	84.0	85.0	75.0	
1618452389.9386327	9.103	80.0	85.0	86.0	75.0	
1618452390.0015497	9.103	79.0	85.0	86.0	75.0	
1618452390.0614483	9.103	79.0	84.0	85.0	75.0	
1618452390.121684	8.966	79.0	84.0	85.0	75.0	
1618452390.1838772	8.966	79.0	83.0	85.0	75.0	
1618452390.246484	8.966	79.0	83.0	85.0	74.0	
1618452390.307714	8.966	79.0	83.0	85.0	74.0	
1618452390.3693888	8.966	79.0	83.0	85.0	74.0	
1618452390.430258	8.966	78.0	83.0	84.0	74.0	
1618452390.4908621	8.966	78.0	83.0	84.0	74.0	
1618452390.5513563	8.966	79.0	83.0	84.0	74.0	
1618452390.6140056	8.966	79.0	84.0	85.0	74.0	
1618452390.6699557	8.966	80.0	85.0	85.0	75.0	
1618452390.7288902	8.966	80.0	85.0	86.0	75.0	
1618452390.7855616	8.966	80.0	85.0	86.0	76.0	
1618452390.8483136	8.966	79.0	84.0	85.0	75.0	
1618452390.9083784	8.966	79.0	84.0	85.0	75.0	
